"","origLine","nMin4Word","nMin3Word","nMin2Word","nMin1Word","testWord","prediction1","prediction2","prediction3","prediction4","prediction5","prediction6","prediction7","prediction8","timeToPredict","Correct"
"56","Remove squash from oven and arrange on bed of greens with goat cheese and prosciutto. Dress to your liking.",NA,NA,"remove","squash","from","c(49887, 49889, 49888)","c(1, 1, 1)","c(10982, 10982, 10982)","c(44, 13480, 7052)","c(45493, 45495, 45494)","c(19660, 20914, 23672)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.71217696388856, 0.73900393633423, 0.798006161218726)",0.160000000000082,FALSE
"57","Morgan Tsvangirai, the Zimbabwean prime minister, on the other hand has given up a presidency in order to avoid violence continuing against his constituents.","the","other","hand","has","given","c(26034, 26182, 26068)","c(1, 1, 1)","c(6024, 6024, 6024)","c(652, 14000, 5296)","c(23871, 23998, 23899)","c(5167, 6876, 7341)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.402126476125326, 0.43868731815854, 0.44863511894581)",3.25,FALSE
"58","in her hair",NA,NA,"in","her","hair","c(117624, 117520, 117612)","c(1, 1, 1)","c(69107, 69107, 69107)","c(12791, 4839, 12078)","c(113463, 113368, 113451)","c(4547, 5163, 6852)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.3888627417423, 0.402040903645436, 0.438173883279197)",1.64999999999986,FALSE
"59","You think your school's scary?",NA,NA,"you","think","your","c(153094, 153161, 153107)","c(1, 1, 1)","c(76340, 76340, 76340)","c(44, 14155, 5953)","c(145570, 145618, 145579)","c(5261, 6528, 7457)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.404137429402753, 0.431242512408067, 0.451116720862634)",1.58000000000015,FALSE
"60","“unchanged to previous positions” – if repeatedly unchanged, then psychological / biased","positions","","if","repeatedly","unchanged","c(49929, 29609, 29676)","c(1, 1, 1)","c(11006, 6537, 6537)","c(12146, 397, 13045)","c(45534, 26998, 27048)","c(27654, 4818, 10104)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.883193564949713, 0.394660277254881, 0.507744309430169)",0.569999999999936,FALSE
"61","I was recently given the assignment to select one word that describes me and write about it. At first this sounded so simple, but in my usual fashion I spent a little too much time dwelling over it. I wear many badges. I am a wife, a mother, a daughter, a teacher, a friend....you get my point. The word that returned to me most often and a word I've never used to describe myself was pray-er, a person that prays. I questioned if it was really a word...it is...I looked it up. It is seldom used, but it is a word.","it","at","first","this","sounded","c(63118, 63005, 63095)","c(1, 1, 1)","c(13401, 13401, 13401)","c(8948, 2785, 7780)","c(57389, 57289, 57371)","c(4713, 5012, 5086)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.392413999657755, 0.39881054252957, 0.400393633407544)",3.03999999999996,FALSE
"62","It's official, I made the 2012 Spellbinders team. It's been an amazing year and I am so glad that it doesn't have to end. I love this company, their products, their values, and the people who make Spellbinders what it is.","to","end","i","love","this","c(126649, 126617, 126646)","c(1, 1, 1)","c(70828, 70828, 70828)","c(12524, 5795, 11176)","c(121447, 121420, 121444)","c(5729, 6766, 9119)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.414149409549941, 0.436334074961551, 0.486672086257135)",6.30999999999995,FALSE
"63","Or at least, the US does. Why don’t things like this exist? Adults like to have fun as much as kids do, although maybe the urge to play has either died down naturally or been repressed by responsibilities. Playgrounds are a great way for kids to run, jump, and get some exercise while enjoying themselves, but what like that exists for adults? If you want fun, it’s usually either expensive or relatively sedentary like walking or hiking. If you want cheap exercise … lace up those running shoes. (And I don’t deny that some people gain enjoyment from running, but I sure don’t.)","kids","to","run","jump","and","c(33462, 33460, 33457)","c(1, 1, 1)","c(7197, 7197, 7197)","c(9461, 9303, 742)","c(30349, 30347, 30344)","c(13897, 14001, 28211)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.58888841348633, 0.591113297963483, 0.895109532774465)",2.76999999999998,FALSE
"64","And the paint. I have read every blog and article on the web that discusses painting cabinets and I tried something completely different from what I had read. Have you seen those commercials for Behr ""He is painting while he primes. She is priming while she paints?"" I went for the premium primer included stuff from Home Depot. The black color is Behr Beluga. I painted 3 coats, sanding lightly between each one. I didn't remove the doors but I easily could (and probably should) have. I decided to distress them. This my husband wasn't too thrilled about but I know how my kids and their stool had already distressed them over the years so I figured I would save myself the headache and heartache and have them start distressed. I hit it several places with the sander and then used a darker tinted glaze (some watered down acrylic craft paint) over the sanded spots to darken up the distressed areas.","i","had","read","have","you","c(26425, 26345, 26344)","c(1, 1, 1)","c(6042, 6042, 6042)","c(12998, 7860, 7853)","c(24207, 24138, 24137)","c(4862, 5466, 5523)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.395601574533676, 0.408523018997141, 0.40974242683558)",2.08000000000015,FALSE
"65","I’m pretty late to the LCD Soundsystem party (a great oversight on my part), but thankfully rectified with Mr James Murphy’s third (and final?) outing of liquid crystal disco. It sounds effortlessly cool, but there’s so much going on, it’s just plain fun to listen to, dance to and do just about anything to – be it the washing up, filling out an application form or being attacked by PANDUHS!","be","it","the","washing","up","c(159002, 152064, 150736)","c(1, 1, 1)","c(77376, 76276, 76276)","c(5933, 14587, 8969)","c(150740, 144672, 143583)","c(16018, 4467, 4470)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.634263220948265, 0.38715129214449, 0.387215471504408)",2.66999999999985,FALSE
"66","Furioso dreadnought",NA,NA,NA,"furioso","dreadnought","NA","NA","NA","NA","NA","NA","NA",NA,0,FALSE
"67","During this time, peaceful occupiers have been faced with continual harassment arrests, almost invariably on fabricated charges (“disorderly conduct,” “interfering with the conduct of a police officer”—the latter a charge that can be leveled, for instance, against those who try to twist out of the way when an officer is hitting them.) I have seen one protestor at Union Square arrested, by four officers using considerable force, for sitting on the ground to pet a dog; another, for wrapping a blanket around herself (neither were given warnings; but both behaviors were considered too close to “camping”); a third, an ex-Marine, for using obscene language on the Federal steps. Others were reportedly arrested on those same steps for singing a satirical version of the “Officer Krumpke” song from West Side Story. Almost no march goes by without one or two protestors, at least, being hurled against vehicles or have their heads bashed against the ground while being arrested for straying off the sidewalk. The message here is clear. Law has nothing to do with it. Anyone who engages in Occupy Wall Street-related activity should know they can be arrested, for virtually any reason, at any time.","charges","disorderly","conduct","interfering","with","c(14606, 31245, 14605)","c(1, 1, 1)","c(2744, 6857, 2744)","c(13791, 14873, 13520)","c(13236, 28437, 13235)","c(18679, 10252, 3725)","c(2.13931199726168e-05, 2.6077659269304e-05, 2.6077659269304e-05)","c(0.691190313195416, 0.499204631392354, 0.328995749341509)",1.55000000000018,FALSE
"68","6. Meyerman - Who Do You Think You Are?","","meyerman","","who","do","c(70401, 70462, 70501)","c(1, 1, 1)","c(14578, 14578, 14578)","c(2650, 7433, 11577)","c(63751, 63803, 63838)","c(6147, 7466, 8078)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.423091733698497, 0.451309258942388, 0.464401848365634)",0.389999999999873,FALSE
"69","Cole then settled in Memphis. His son Victor Cole, Jr., a product of a local Memphis high school, signed on to play in 2013 for the University of Memphis, according to The Memphis Commercial Appeal.",NA,NA,"cole","then","settled","c(62203, 62162, 62226)","c(1, 1, 1)","c(13339, 13339, 13339)","c(12125, 5761, 14925)","c(56609, 56570, 56626)","c(5041, 5195, 6347)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.399430943008776, 0.40272548348456, 0.427370357693022)",0.1400000000001,FALSE
"70","Due to the nature of my job (raising children) I find my cleaning standards have slipped somewhat. After a day spent washing up, sweeping food off the kitchen floor, wiping all the surfaces, picking up toys and random objects up off every floor in the house, cooking, looking after my kids, making beds, and hanging washing out, seventeen times over, I have no remaining energy to do any actual cleaning.","surfaces","picking","up","toys","and","c(67047, 67060, 67023)","c(1, 1, 1)","c(14052, 14052, 14052)","c(10866, 13269, 8070)","c(60794, 60805, 60773)","c(5418, 5427, 7243)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.407496149238455, 0.407688687318208, 0.446538593188493)",1.70000000000005,FALSE
"71","But wait, broadcast industry opponents say. Aren’t broadcasters the rich and powerful few disenfranchising the rest of the country from having ubiquitous wireless broadband? Only they won’t say it quite like that, but the point is worth examining. Just 10 to 15 percent of U.S. households rely exclusively on over-the-air television. There is some evidence of cord-cutting–i.e., people ditching pay service for free TV–but not to the extent to suggest that ratio will double anytime soon. And we don’t know much yet about the adoption rate of mobile over-the-air TV because where is it already?","us","households","rely","exclusively","on","c(20249, 20248, 49813)","c(1, 1, 1)","c(4621, 4621, 10954)","c(6703, 524, 9303)","c(18529, 18528, 45422)","c(21278, 21315, 28409)","c(2.6077659269304e-05, 2.6077659269304e-05, 2.6077659269304e-05)","c(0.786736902495866, 0.787701775888831, 0.97269669074538)",0.579999999999927,FALSE
"72","One of the things that he taught was this;",NA,"one","of","the","things","c(240564, 239236, 240558)","c(1, 1, 1)","c(160293, 160293, 160293)","c(14125, 8682, 14099)","c(232938, 231849, 232933)","c(4467, 4470, 4494)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.38715129214449, 0.387215471504408, 0.387728906383751)",8.92000000000007,FALSE
"73","I've got to admit that I didn't know the Norfolk Broads was water, for some reason I just imagined it being fields. We learned little bits about it along the way, like they're man-made, but I did a bit more research here and have learned that the Broads is now the UK's largest nationally protected wetland. They are a man-made creation, formed when people dug for peat! Who knew?","that","the","broads","is","now","c(31792, 31667, 32008)","c(1, 1, 1)","c(6948, 6948, 6948)","c(6988, 3672, 13130)","c(28923, 28819, 29095)","c(4744, 4795, 4883)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.393077186376907, 0.39416823549551, 0.396050830053101)",2.8599999999999,FALSE
"74","“I don’t think that is the best way for having these changes. I don’t know on what basis they are going to charge us. The best option is dialogue,” said Asfaw Dingamo, Ethiopia’s minister of water resources.","dont","know","on","what","basis","c(160201, 160140, 160136)","c(1, 1, 1)","c(77492, 77492, 77492)","c(14502, 7531, 7150)","c(151778, 151731, 151729)","c(5006, 6643, 6903)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.398682183809734, 0.433702721204919, 0.439264932397801)",6.04999999999995,FALSE
"75","The juices today were the best yet. Breakfast was like a chilled, spiced carrot soup and lunch was like a thin salsa. Plus I had the Chocolate Nut Milk again for dinner because it was so enjoyable last night.",NA,NA,"the","juices","today","c(61786, 60458, 61780)","c(1, 1, 1)","c(13323, 13323, 13323)","c(15053, 9275, 15024)","c(56231, 55142, 56226)","c(4467, 4470, 4494)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.38715129214449, 0.387215471504408, 0.387728906383751)",0.1400000000001,FALSE
"76","My legs tight until",NA,NA,NA,"my","legs","c(39866, 39632, 39563)","c(1, 1, 1)","c(8738, 8738, 8738)","c(12946, 4649, 1640)","c(36234, 36031, 35968)","c(4631, 4816, 4842)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.39065976382, 0.394617491014935, 0.395173712134224)",0.139999999999873,FALSE
"77","Vacuum all carpeted areas and clean all other floors. Pull the couches away from the walls and get behind there. Every second week, remove the cushions and vacuum the inside of the couch on this day.","pull","the","couches","away","from","c(7951, 7964, 7970)","c(1, 1, 1)","c(977, 977, 977)","c(524, 7733, 13473)","c(7022, 7031, 7037)","c(8448, 9292, 9857)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.472317302755504, 0.490373096012399, 0.502460208796931)",0.8900000000001,FALSE
"78","When I'm getting something off the amazon website, I select 'Download to PC' and then manually drag it onto my device to bypass their updates.","and","then","manually","drag","it","c(18268, 37036, 37035)","c(1, 1, 1)","c(3990, 8063, 8063)","c(13491, 14049, 183)","c(16663, 33613, 33612)","c(7676, 19389, 8103)","c(2.13931199726168e-05, 2.6077659269304e-05, 7.4019245003701e-05)","c(0.455801814136639, 0.737476204136122, 0.786972612879487)",0.5,FALSE
