"","origLine","nMin4Word","nMin3Word","nMin2Word","nMin1Word","testWord","prediction1","prediction2","prediction3","prediction4","prediction5","prediction6","prediction7","prediction8","timeToPredict","Correct"
"56","Dear Heavenly Father, I thank You for teaching me to prayer earnest, heartfelt and continued prayers. As I spend time to pray like this today, Your divine power is manifested, changes are effected, and circumstances in my life are changed, in Jesus Christ Name I pray! Amen!","in","jesus","christ","name","i","c(74324, 74322, 74340)","c(1, 1, 1)","c(13423, 13423, 13423)","c(759, 80, 10748)","c(66639, 66638, 66653)","c(14721, 23858, 24087)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.508099882702364, 0.604653866069546, 0.607073791886672)",8.86999999999989,FALSE
"57","Stay tuned for some more quilting posts coming soon.","tuned","for","some","more","quilting","c(249298, 249398, 249377)","c(1, 1, 1)","c(127403, 127403, 127403)","c(8492, 16311, 14679)","c(237059, 237139, 237121)","c(9492, 9495, 10009)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.452843148651035, 0.452874850735976, 0.458306474622452)",8.3100000000004,FALSE
"58","The company are introducing an internal ‘carbon price’ to encourage their individual business arms to become more responsible for the costs of offsetting their emissions.",NA,NA,NA,"the","company","c(112847, 113597, 112975)","c(1, 1, 1)","c(20328, 20328, 20328)","c(16292, 19488, 16827)","c(101415, 102028, 101521)","c(9397, 9441, 9501)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.451839249294586, 0.452304213207047, 0.452938254905857)",0.329999999999927,FALSE
"59","Morgan Tsvangirai, the Zimbabwean prime minister, on the other hand has given up a presidency in order to avoid violence continuing against his constituents.","avoid","violence","continuing","against","his","c(4760, 4739, 4754)","c(1, 1, 1)","c(486, 486, 486)","c(9779, 638, 9475)","c(4023, 4003, 4018)","c(14285, 15064, 16113)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.503492513024342, 0.511724487747231, 0.522809650114766)",1.1899999999996,FALSE
"60","in her hair",NA,NA,"in","her","hair","c(228192, 227985, 228176)","c(1, 1, 1)","c(123576, 123576, 123576)","c(19538, 7340, 18387)","c(218389, 218202, 218375)","c(9382, 10041, 10633)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.451680738869883, 0.458644630195151, 0.46490050829008)",3.44000000000051,FALSE
"61","When it comes to making my own salsas at home, I've often limited myself to making the usual salsas that involve fresh tomatoes, fresh jalapenos, an onion, some cilantro and a bit of lime juice... or pico de gallo. And from time to time, I may make the salsa verde, guacamole, or the black bean and corn salsa.... even the quick, budget-friendly avocado sauce. They are all excellent. But recently I managed to make 2 different salsas, opening the door to a new way of making salsa for me... using various chiles to add depth and flavor.","it","comes","to","making","my","c(245452, 245470, 245437)","c(1, 1, 1)","c(126424, 126424, 126424)","c(14501, 19981, 9323)","c(233505, 233521, 233495)","c(9575, 10708, 12920)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.453720239667723, 0.465693060413593, 0.489068064376405)",10.8999999999996,FALSE
"62","& Kalabokisio (Corn Puree)",NA,NA,"","kalabokisio","corn","NA","NA","NA","NA","NA","NA","NA",NA,0.140000000000327,FALSE
"63","They are both chunky knits and were a complete bargain-the green was £1 and the multi colour knit was £2!! The charity shops have now started putting out their winter stocks so using these knits as inspiration, why don't you go and hunt down a stylish cosy bargain for much less than the high street or designer versions?","go","and","hunt","down","a","c(33906, 33930, 33890)","c(1, 1, 1)","c(6024, 6024, 6024)","c(14331, 21535, 10055)","c(30467, 30485, 30453)","c(10073, 12194, 13826)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.45898278576785, 0.481396159820798, 0.498642094028442)",4.57999999999993,FALSE
"64","I was recently given the assignment to select one word that describes me and write about it. At first this sounded so simple, but in my usual fashion I spent a little too much time dwelling over it. I wear many badges. I am a wife, a mother, a daughter, a teacher, a friend....you get my point. The word that returned to me most often and a word I've never used to describe myself was pray-er, a person that prays. I questioned if it was really a word...it is...I looked it up. It is seldom used, but it is a word.","it","i","wear","many","badges","c(68693, 68680, 68650)","c(1, 1, 1)","c(12283, 12283, 12283)","c(12286, 9929, 5711)","c(61487, 61475, 61446)","c(10047, 10081, 11264)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.458708034365032, 0.459067324661025, 0.471568513489237)",2.98999999999978,FALSE
"65","Or at least, the US does. Why don’t things like this exist? Adults like to have fun as much as kids do, although maybe the urge to play has either died down naturally or been repressed by responsibilities. Playgrounds are a great way for kids to run, jump, and get some exercise while enjoying themselves, but what like that exists for adults? If you want fun, it’s usually either expensive or relatively sedentary like walking or hiking. If you want cheap exercise … lace up those running shoes. (And I don’t deny that some people gain enjoyment from running, but I sure don’t.)","that","some","people","gain","enjoyment","c(44272, 44269, 44274)","c(1, 1, 1)","c(8181, 8181, 8181)","c(10201, 80, 20657)","c(40004, 40001, 40006)","c(43469, 54957, 55095)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.811890395325734, 0.933288245924637, 0.934746541831901)",3.77999999999975,FALSE
"66","And the paint. I have read every blog and article on the web that discusses painting cabinets and I tried something completely different from what I had read. Have you seen those commercials for Behr ""He is painting while he primes. She is priming while she paints?"" I went for the premium primer included stuff from Home Depot. The black color is Behr Beluga. I painted 3 coats, sanding lightly between each one. I didn't remove the doors but I easily could (and probably should) have. I decided to distress them. This my husband wasn't too thrilled about but I know how my kids and their stool had already distressed them over the years so I figured I would save myself the headache and heartache and have them start distressed. I hit it several places with the sander and then used a darker tinted glaze (some watered down acrylic craft paint) over the sanded spots to darken up the distressed areas.","she","is","priming","while","she","c(129559, 129564, 129614)","c(1, 1, 1)","c(22202, 22202, 22202)","c(3399, 3870, 15809)","c(115672, 115677, 115719)","c(10278, 11019, 12809)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.461149094905452, 0.468979509885761, 0.487895087233605)",0.900000000000546,FALSE
"67","Furioso dreadnought",NA,NA,NA,"furioso","dreadnought","NA","NA","NA","NA","NA","NA","NA",NA,0,FALSE
"68","During this time, peaceful occupiers have been faced with continual harassment arrests, almost invariably on fabricated charges (“disorderly conduct,” “interfering with the conduct of a police officer”—the latter a charge that can be leveled, for instance, against those who try to twist out of the way when an officer is hitting them.) I have seen one protestor at Union Square arrested, by four officers using considerable force, for sitting on the ground to pet a dog; another, for wrapping a blanket around herself (neither were given warnings; but both behaviors were considered too close to “camping”); a third, an ex-Marine, for using obscene language on the Federal steps. Others were reportedly arrested on those same steps for singing a satirical version of the “Officer Krumpke” song from West Side Story. Almost no march goes by without one or two protestors, at least, being hurled against vehicles or have their heads bashed against the ground while being arrested for straying off the sidewalk. The message here is clear. Law has nothing to do with it. Anyone who engages in Occupy Wall Street-related activity should know they can be arrested, for virtually any reason, at any time.","wrapping","a","blanket","around","herself","c(12370, 12373, 12358)","c(1, 1, 1)","c(1140, 1140, 1140)","c(9586, 9996, 3718)","c(10700, 10701, 10689)","c(12732, 14817, 16269)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.487081400386799, 0.509114349420461, 0.524458158531673)",3.03999999999996,FALSE
"69","6. Meyerman - Who Do You Think You Are?","","meyerman","","who","do","c(129944, 129984, 129799)","c(1, 1, 1)","c(22232, 22232, 22232)","c(11856, 15445, 1008)","c(116007, 116039, 115890)","c(9571, 10178, 10892)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.453677970221136, 0.460092358740768, 0.467637454956612)",1.31999999999971,FALSE
"70","Schumann – Spanische Liebeslieder, op.138, nos 4 and 9",NA,"schumann","","spanische","liebeslieder","NA","NA","NA","NA","NA","NA","NA",NA,0.140000000000327,FALSE
"71","I was walking back from my girlfriend’s house through Park South, a notoriously run-down area of Swindon, riddled with unemployment, anti-social behaviour and crime. It’s not the area of Swindon I normally associate with a ‘passion for politics’, but as I crossed the water logged field I saw a purple and yellow glow from a window. ‘VOTE UKIP’. Wait, what? – This took me by surprise, Park South has always been a Labour stronghold, we have all seen it in the media that the ‘smaller’ parties are going to do well tomorrow, but this really hit home for me. It’s bitter-sweet.","normally","associate","with","a","passion","c(178287, 177687, 177902)","c(1, 1, 1)","c(114326, 114326, 114326)","c(8832, 4048, 5625)","c(173328, 172831, 173011)","c(9420, 9455, 9497)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.452082298612463, 0.452452156270102, 0.45289598545927)",4.26999999999953,FALSE
"72","Adapted from Laurie and Sharon's book Mom...And Loving It!",NA,NA,NA,"adapted","from","3970","1","311","20872","3298","48577","1.05673616468176e-05","0.865868478617795",0.199999999999818,FALSE
"73","Simon Field / five from Gordon Belgrave / 57-61","simon","field","","five","from","c(40744, 40703, 40698)","c(1, 1, 1)","c(7604, 7604, 7604)","c(21341, 3565, 830)","c(36801, 36764, 36761)","c(13700, 21846, 21967)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.49731060646094, 0.583392334436103, 0.58467098519537)",0.800000000000182,FALSE
"74","Due to the nature of my job (raising children) I find my cleaning standards have slipped somewhat. After a day spent washing up, sweeping food off the kitchen floor, wiping all the surfaces, picking up toys and random objects up off every floor in the house, cooking, looking after my kids, making beds, and hanging washing out, seventeen times over, I have no remaining energy to do any actual cleaning.","floor","in","the","house","cooking","c(406690, 406689, 406736)","c(1, 1, 1)","c(287815, 287815, 287815)","c(8916, 8785, 21350)","c(396022, 396021, 396061)","c(9958, 11804, 17901)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.457767539178463, 0.477274888778531, 0.541704092739317)",23.5,FALSE
"75","This time FVK provides brilliant material soundwise and musicwise. This is still weird narcotic hard core punk delivered with conviction and energy, probably their best recording so far.","conviction","and","energy","probably","their","c(89039, 89043, 89021)","c(1, 1, 1)","c(15768, 15768, 15768)","c(20460, 21405, 9828)","c(79965, 79968, 79947)","c(15511, 15519, 19066)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.516448098403368, 0.516532637296543, 0.554015069057886)",5.94000000000051,FALSE
"76","Was hoping I would only have to beat cancer once, but the disease continues to foolishly pick on the wrong guy.","i","would","only","have","to","c(226471, 226343, 226342)","c(1, 1, 1)","c(123408, 123408, 123408)","c(19264, 11600, 11589)","c(216907, 216803, 216802)","c(9848, 10447, 10513)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.456605129397311, 0.462934979023768, 0.46363242489246)",17.2199999999993,FALSE
"77","The juices today were the best yet. Breakfast was like a chilled, spiced carrot soup and lunch was like a thin salsa. Plus I had the Chocolate Nut Milk again for dinner because it was so enjoyable last night.","the","best","yet","breakfast","was","c(19773, 19770, 19774)","c(1, 1, 1)","c(2503, 2503, 2503)","c(16579, 7944, 17009)","c(17423, 17420, 17424)","c(23456, 23458, 31698)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.600405786687516, 0.600426921410809, 0.687501981380775)",1.42000000000007,FALSE
"78","My legs tight until",NA,"my","legs","tight","until","c(117772, 117773, 64987)","c(1, 1, 1)","c(20550, 20550, 11563)","c(15407, 17906, 18959)","c(105563, 105564, 58145)","c(38171, 45045, 12341)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.755904513320773, 0.828544557281155, 0.482949561982884)",3.23000000000047,FALSE
"79","The morning was HARSH. Anytime I completely lose it to that extent (see yesterdays posts), I always wake up feeling like I got ran over by a semi-truck. My body did NOT want to move and I hurt SO bad. I was late getting DD to school, but I got her there. And from that point on……I’m pretty sure Hell froze over.","to","that","extent","see","yesterdays","c(97148, 97046, 97142)","c(1, 1, 1)","c(17889, 17889, 17889)","c(21893, 1556, 20740)","c(87519, 87441, 87513)","c(11259, 11442, 12736)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.471515676681003, 0.473449503862374, 0.487123669833386)",8.92000000000007,FALSE
"80","Devising what the day might bring:",NA,NA,NA,"devising","what","NA","NA","NA","NA","NA","NA","NA",NA,0,FALSE
"81","We’ll have faith because we’re clean — not just because of what Jesus did — but because we lived in Him, righteous, by His grace we overcame. We didn’t shrink back. We made sure that we stayed right with Him. We’re supposed to walk like Jesus walked. We can’t just do our own thing and think it’s okay because of some formula. “Without holiness, no man will see God.”","just","because","of","what","jesus","c(305919, 306017, 305908)","c(1, 1, 1)","c(136415, 136415, 136415)","c(3298, 13014, 1698)","c(287406, 287476, 287395)","c(9587, 11992, 12389)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.453847048007485, 0.479261552768137, 0.483456795341932)",13.7999999999993,FALSE
